FractureX[m],FractureY[m],FractureZ[m],Formation
14666977.91,4522619.31,-6530.722049,Fracture
14668292.5,4522638.483,-6538.128428,Fracture
14667541.32,4522660.53,-6528.892817,Fracture
14667651.38,4522665.205,-6536.061465,Fracture
14669298.65,4522657.777,-6552.699397,Fracture
14667499.26,4522667.056,-6541.787677,Fracture
14667861.4,4522668.755,-6539.352778,Fracture
14667869.25,4522673.16,-6526.704982,Fracture
14666963.76,4522684.006,-6530.044734,Fracture
14666989.05,4522677.735,-6538.92377,Fracture
14666539.46,4522692.96,-6561.84286,Fracture
14667192.84,4522691.504,-6520.295619,Fracture
14667286.23,4522683.381,-6521.665698,Fracture
14667674.11,4522716.496,-6530.476718,Fracture
14667210.55,4522714.443,-6544.837489,Fracture
14668267.33,4522737.917,-6540.637675,Fracture
14668732.91,4522740.055,-6547.54684,Fracture
14668888.41,4522738.085,-6524.456187,Fracture
14667479.5,4522734.801,-6535.433734,Fracture
14667427.04,4522733.019,-6538.869227,Fracture
14667720.16,4522758.185,-6523.015414,Fracture
14667899.7,4522757.768,-6537.722659,Fracture
14667375.71,4522740.929,-6518.980403,Fracture
14666267.61,4522760.984,-6533.929873,Fracture
14666745.92,4522776.84,-6535.955508,Fracture
14666788.62,4522770.387,-6530.435229,Fracture
14667232.43,4522770.584,-6529.92702,Fracture
14668689.48,4522785.761,-6544.198542,Fracture
14667823.19,4522797.951,-6517.086184,Fracture
14666469.67,4522788.603,-6536.883029,Fracture
14667656.34,4522810.635,-6513.895892,Fracture
14668598.95,4522805.471,-6519.496409,Fracture
14665166.76,4522823.117,-6542.366824,Fracture
14665653.3,4522827.871,-6535.723483,Fracture
14669967.48,4522827.033,-6531.794116,Fracture
14668669.27,4522843.423,-6528.424693,Fracture
14667212.34,4522844.64,-6523.125407,Fracture
14668185.83,4522868.59,-6543.801303,Fracture
14668808.29,4522864.216,-6530.288714,Fracture
14670356.07,4522882.791,-6546.683062,Fracture
14667126.84,4522875.063,-6508.517962,Fracture
14666413.85,4522893.88,-6557.577151,Fracture
14666500.74,4522896.165,-6530.616931,Fracture
14667748.12,4522907.341,-6517.742534,Fracture
14668190.04,4522904.968,-6545.282412,Fracture
14668330,4522906.347,-6530.648585,Fracture
14667375.08,4522898.881,-6511.268664,Fracture
14667260.51,4522911.305,-6540.199847,Fracture
14666996.62,4522919.521,-6532.863704,Fracture
14667859.01,4522952.567,-6513.936534,Fracture
14667443.36,4522936.792,-6508.16566,Fracture
14667633.64,4522967.938,-6517.457171,Fracture
14666292.04,4522974.103,-6536.145274,Fracture
14668518.42,4522995.104,-6536.170924,Fracture
14665638.22,4522992.147,-6544.271441,Fracture
14667800.33,4523012.311,-6542.924281,Fracture
14667303.74,4523004.46,-6533.782115,Fracture
14667481.04,4523010.938,-6514.29819,Fracture
14669810.84,4523031.134,-6540.630908,Fracture
14667916.25,4523053.465,-6534.745051,Fracture
14665911.74,4523039.521,-6537.077525,Fracture
14668172.41,4523054.258,-6540.411891,Fracture
14666794.27,4523049.31,-6532.204104,Fracture
14667389.82,4523062.527,-6513.024073,Fracture
14668490.13,4523087.512,-6538.399905,Fracture
14667158.38,4523078.186,-6516.404033,Fracture
14667541.17,4523074.262,-6515.163623,Fracture
14670135.49,4523089.414,-6532.904445,Fracture
14666237.55,4523095.236,-6537.223132,Fracture
14666794.16,4523092.913,-6520.01369,Fracture
14667363.03,4523101.249,-6525.163317,Fracture
14667227.66,4523112.984,-6504.961573,Fracture
14667366.44,4523103.427,-6515.93423,Fracture
14667396.34,4523122.708,-6505.925593,Fracture
14668063.44,4523148.982,-6533.28786,Fracture
14667360.21,4523136.356,-6524.078509,Fracture
14668791.35,4523155.113,-6542.273722,Fracture
14669545.64,4523165.952,-6542.25175,Fracture
14667954.93,4523175.516,-6516.506503,Fracture
14667897.73,4523188.618,-6530.649813,Fracture
14667239.07,4523183.779,-6507.024005,Fracture
14667455.76,4523179.702,-6538.321597,Fracture
14668534.64,4523209.176,-6543.597285,Fracture
14665976.38,4523201.742,-6508.926547,Fracture
14667542.71,4523201.227,-6516.478358,Fracture
14668091.36,4523222.821,-6526.653437,Fracture
14668629.13,4523225.872,-6549.89992,Fracture
14667433.77,4523216.987,-6507.815341,Fracture
14665597.94,4523230.946,-6511.737239,Fracture
14666584.85,4523227.42,-6518.607379,Fracture
14667384.32,4523229.436,-6505.896708,Fracture
14668463.53,4523250.355,-6528.355372,Fracture
14667917.44,4523266.822,-6525.870913,Fracture
14669769.06,4523248.908,-6524.634822,Fracture
14670197.22,4523264.784,-6555.856616,Fracture
14667584.72,4523253.049,-6515.795405,Fracture
14667935.93,4523294.161,-6521.823489,Fracture
14667600.5,4523270.21,-6506.912684,Fracture
14666640.07,4523337.096,-6505.372554,Fracture
14668300.35,4523349.257,-6518.238353,Fracture
14668362.37,4523354.227,-6514.359347,Fracture
14669620.67,4523358.22,-6540.428614,Fracture
14667373.1,4523353.931,-6518.049189,Fracture
14668740.11,4523380.196,-6538.132342,Fracture
14669729.22,4523368.017,-6542.246516,Fracture
14666687.68,4523375.67,-6522.794619,Fracture
14667540.54,4523360.561,-6512.781352,Fracture
14666957.93,4523391.08,-6519.851268,Fracture
14666727.61,4523403.096,-6523.45415,Fracture
14666116.18,4523417.334,-6496.909121,Fracture
14667725.23,4523399.668,-6519.359645,Fracture
14668136.14,4523423.909,-6531.011508,Fracture
14666778.26,4523424.999,-6525.672725,Fracture
14667256.14,4523431.494,-6521.782542,Fracture
14667354.69,4523424.146,-6506.413646,Fracture
14667651.79,4523422.887,-6524.311831,Fracture
14668279.76,4523446.402,-6542.691096,Fracture
14668666.16,4523443.563,-6547.200152,Fracture
14668667.98,4523457.304,-6514.911433,Fracture
14666633.07,4523475.329,-6500.282489,Fracture
14667127.07,4523472.586,-6523.486773,Fracture
14668294.28,4523487.562,-6516.714335,Fracture
14667698.88,4523477.646,-6520.421717,Fracture
14666107.45,4523499.999,-6533.769229,Fracture
14668036.28,4523518.355,-6514.308184,Fracture
14669057.3,4523516.442,-6525.511302,Fracture
14669598.85,4523515.562,-6537.823504,Fracture
14666934.18,4523554.388,-6527.398394,Fracture
14667642.41,4523547.793,-6512.579783,Fracture
14668001.71,4523571.529,-6540.428523,Fracture
14665637.18,4523574.771,-6517.227328,Fracture
14667160.53,4523574.393,-6535.891665,Fracture
14667431.3,4523565.33,-6514.160678,Fracture
14667460.73,4523568.762,-6506.317912,Fracture
14667475.9,4523576.82,-6509.259013,Fracture
14668626.07,4523596.217,-6549.823924,Fracture
14667118.85,4523611.974,-6536.444369,Fracture
14668913.19,4523623.719,-6536.527591,Fracture
14665953.25,4523647.952,-6531.82384,Fracture
14667199.44,4523635.57,-6534.505381,Fracture
14669133.37,4523677.956,-6539.102183,Fracture
14667133.19,4523674.972,-6538.47346,Fracture
14669207.04,4523695.438,-6537.455256,Fracture
14667199.79,4523686.709,-6512.948161,Fracture
14667614.22,4523688.559,-6529.781153,Fracture
14667738.37,4523685.978,-6510.75381,Fracture
14668097.23,4523714.757,-6515.640719,Fracture
14668802.8,4523701.285,-6510.995845,Fracture
14667156.08,4523701.59,-6531.588229,Fracture
14667420.76,4523695.21,-6535.765498,Fracture
14668645.95,4523714.884,-6512.744174,Fracture
14668268.78,4523723.063,-6527.714717,Fracture
14668730.34,4523725.309,-6509.778704,Fracture
14669646.62,4523721.408,-6552.147128,Fracture
14667208.17,4523733.369,-6517.372897,Fracture
14667449.56,4523731.731,-6526.777255,Fracture
14667694.6,4523736.564,-6524.092151,Fracture
14668492.71,4523762.309,-6547.549655,Fracture
14668342.93,4523776.104,-6514.697955,Fracture
14668375.8,4523772.446,-6535.676089,Fracture
14668721.64,4523778.343,-6536.667376,Fracture
14666340.21,4523774.976,-6532.684054,Fracture
14668881.67,4523788.235,-6512.092288,Fracture
14669219.34,4523779.94,-6513.808581,Fracture
14667744.73,4523772.974,-6530.255336,Fracture
14668444.44,4523809.481,-6513.008159,Fracture
14666860.59,4523805.995,-6529.414294,Fracture
14667483.91,4523805.122,-6518.136897,Fracture
14666688.22,4523831.202,-6510.981128,Fracture
14667731.42,4523826.134,-6534.776065,Fracture
14667830.21,4523822.348,-6539.1748,Fracture
14668124.5,4523864.778,-6542.144244,Fracture
14668620.19,4523860.62,-6526.781756,Fracture
14665736.72,4523856.466,-6535.256121,Fracture
14668585.78,4523864.413,-6509.648066,Fracture
14665554.06,4523877.349,-6539.550753,Fracture
14669050.34,4523882.986,-6539.877726,Fracture
14667826.32,4523869.11,-6518.129016,Fracture
14666826.46,4523890.866,-6514.963755,Fracture
14667412.32,4523915.505,-6531.048892,Fracture
14667822,4523924.878,-6509.263377,Fracture
14667846.85,4523937.464,-6539.85789,Fracture
14666804.47,4523959.859,-6521.197131,Fracture
14667900.68,4523948.63,-6527.194819,Fracture
14667981.02,4523950.968,-6512.72716,Fracture
14668431.63,4523976.825,-6538.896403,Fracture
14667771.29,4523968.721,-6522.005862,Fracture
14667033.81,4523989.781,-6523.540217,Fracture
14668908.54,4524008.076,-6528.610148,Fracture
14666173.09,4523999.095,-6537.738116,Fracture
14667082.04,4523998.14,-6511.029742,Fracture
14667831.04,4523994.983,-6504.331797,Fracture
14667455.09,4524009.369,-6506.564982,Fracture
14667799.03,4524001.727,-6525.005328,Fracture
14667991.42,4524013.706,-6513.589167,Fracture
14668360.58,4524036.005,-6542.29806,Fracture
14667890.2,4524024.96,-6533.576228,Fracture
14667910.91,4524019.668,-6519.705836,Fracture
14669292.87,4524045.524,-6529.129245,Fracture
14667525.38,4524037.907,-6514.261149,Fracture
14667541.58,4524040.016,-6522.402575,Fracture
14668730.27,4524055.026,-6542.676036,Fracture
14667682.81,4524051.548,-6525.823481,Fracture
14665906.27,4524061.988,-6543.37086,Fracture
14667562.42,4524062.161,-6529.143519,Fracture
14668507.78,4524079.551,-6512.850413,Fracture
14668845.07,4524072.875,-6526.820582,Fracture
14667161.49,4524068.172,-6538.494975,Fracture
14667690.36,4524065.632,-6518.144603,Fracture
14666181.41,4524085.458,-6530.570674,Fracture
14667928.05,4524091.384,-6538.773806,Fracture
14668076.97,4524092.034,-6534.39931,Fracture
14668430.41,4524122.149,-6529.491099,Fracture
14668737.71,4524120.925,-6516.113795,Fracture
14668842.83,4524126.969,-6545.186709,Fracture
14669440.28,4524123.316,-6533.686892,Fracture
14669581.98,4524123.111,-6529.643367,Fracture
14667063.06,4524116.672,-6513.186015,Fracture
14668542.5,4524134.234,-6526.601283,Fracture
14668344.83,4524172.984,-6516.937625,Fracture
14666897.91,4524186.336,-6539.414882,Fracture
14669426.12,4524194.96,-6522.767031,Fracture
14666980.03,4524196.191,-6518.268641,Fracture
14668020.76,4524198.354,-6547.157229,Fracture
14668622.44,4524223.091,-6526.688792,Fracture
14669067.89,4524244.645,-6528.369281,Fracture
14668137.01,4524233.474,-6547.309314,Fracture
14668958.07,4524285.567,-6534.070102,Fracture
14666598.63,4524287.076,-6554.405543,Fracture
14666757.4,4524279.92,-6554.879817,Fracture
14667009.31,4524285.535,-6547.215304,Fracture
14666902.96,4524295.259,-6548.006221,Fracture
14668630.19,4524308.805,-6533.769976,Fracture
14668160.92,4524296.39,-6518.858653,Fracture
14668646.12,4524313.983,-6523.351054,Fracture
14667473.19,4524306.626,-6512.13914,Fracture
14668407.78,4524335.07,-6524.540774,Fracture
14667660.34,4524313.988,-6513.606242,Fracture
14667808.93,4524312.782,-6530.6599,Fracture
14668999.81,4524334.503,-6517.466868,Fracture
14667238.76,4524328.52,-6532.74528,Fracture
14668178.55,4524318.765,-6538.398715,Fracture
14668557.64,4524379.992,-6550.897235,Fracture
14668581.08,4524381.44,-6539.748393,Fracture
14668748.68,4524378.274,-6529.04494,Fracture
14668947.79,4524374.645,-6512.362758,Fracture
14666357.71,4524376.366,-6535.661563,Fracture
14666097.24,4524412.842,-6522.092494,Fracture
14667940.53,4524423.956,-6512.423373,Fracture
14668246.43,4524428.726,-6521.554553,Fracture
14666851.48,4524452.466,-6526.039119,Fracture
14668576.91,4524471.266,-6546.037165,Fracture
14668620.45,4524470.137,-6521.698527,Fracture
14667676.83,4524454.832,-6511.198344,Fracture
14668011.96,4524460.818,-6539.367793,Fracture
14666270.32,4524481.564,-6540.084506,Fracture
14666778.43,4524481.406,-6545.217158,Fracture
14667344.3,4524475.656,-6522.5096,Fracture
14667461.94,4524478.203,-6530.754901,Fracture
14667449.47,4524499.345,-6522.327411,Fracture
14668111.03,4524493.005,-6533.861201,Fracture
14667802.05,4524531.911,-6507.889361,Fracture
14668104.15,4524526.76,-6521.035929,Fracture
14667427.66,4524553.17,-6516.365443,Fracture
14668247.25,4524548.467,-6550.346782,Fracture
14665979.57,4524574.662,-6548.479075,Fracture
14666208.96,4524581.102,-6553.009639,Fracture
14668273.14,4524590.611,-6525.383265,Fracture
14668143.44,4524601.779,-6549.442584,Fracture
14667601.4,4524616.094,-6539.785502,Fracture
14668130.59,4524668.077,-6546.289683,Fracture
14666863.76,4524753.495,-6516.530719,Fracture
14667871.75,4524735.975,-6514.847125,Fracture
14667243.12,4524792.089,-6512.309916,Fracture
14665938.97,4524824.596,-6517.270976,Fracture
14667678.94,4524812.762,-6516.96419,Fracture
14666148.78,4524865.085,-6521.867045,Fracture
14667150.5,4524917.073,-6509.186152,Fracture
14666501.8,4524938.499,-6526.052249,Fracture
14666220.4,4524980.631,-6526.760752,Fracture
14666460.54,4524981.632,-6539.310809,Fracture
14666163.48,4525030.559,-6515.76636,Fracture
14666673.39,4525084.811,-6521.909579,Fracture
14666588.22,4525163.234,-6510.403483,Fracture
14666197.11,4525305.31,-6511.284312,Fracture
14668874.76,4520821.821,-6562.945391,Fracture
14669355.91,4521010.359,-6580.900729,Fracture
14667974.98,4521198.557,-6584.04906,Fracture
14669812.62,4521204.438,-6565.967143,Fracture
14668374.51,4521226.923,-6557.105685,Fracture
14667512.98,4521283.814,-6595.707904,Fracture
14667451.34,4521333.471,-6571.345599,Fracture
14667447.46,4521342.981,-6590.87836,Fracture
14669276.75,4521369.049,-6575.294024,Fracture
14667132.67,4521418.988,-6556.455561,Fracture
14667591.98,4521401.897,-6586.756823,Fracture
14669869.95,4521406.134,-6574.241389,Fracture
14667814.26,4521418.742,-6600.30704,Fracture
14668088.64,4521425.142,-6587.011676,Fracture
14667239.61,4521461.507,-6588.540622,Fracture
14669107.73,4521448.112,-6582.927478,Fracture
14667692.98,4521472.817,-6588.799899,Fracture
14667239.77,4521512.773,-6584.109896,Fracture
14667715.24,4521512.701,-6602.464679,Fracture
14667329.44,4521531.092,-6574.200282,Fracture
14667746.75,4521536.095,-6568.056117,Fracture
14668424.73,4521536.404,-6594.794711,Fracture
14667979.89,4521595.564,-6573.015963,Fracture
14667306.72,4521604.841,-6553.58343,Fracture
14666619.13,4521621.494,-6590.632037,Fracture
14667557.1,4521649.599,-6577.18233,Fracture
14666750.94,4521635.126,-6553.227839,Fracture
14668152.23,4521656.945,-6580.094172,Fracture
14667500.35,4521669.052,-6592.479525,Fracture
14668419.63,4521674.174,-6572.935725,Fracture
14668391.34,4521687.818,-6571.611926,Fracture
14669516.04,4521694.644,-6572.503733,Fracture
14667789.46,4521727.406,-6595.986834,Fracture
14668023.71,4521722.337,-6589.924929,Fracture
14668305.71,4521721.801,-6594.755709,Fracture
14668207.44,4521734.867,-6573.868419,Fracture
14668304.87,4521746.656,-6561.648799,Fracture
14667392.05,4521755.69,-6571.229014,Fracture
14669336.83,4521751.909,-6597.237002,Fracture
14667530.57,4521769.031,-6567.757083,Fracture
14667283.22,4521786.335,-6574.847293,Fracture
14668748.09,4521777.507,-6584.129977,Fracture
14666266.52,4521792.468,-6570.556201,Fracture
14666712.89,4521791.487,-6573.430369,Fracture
14666976.42,4521781.918,-6549.307315,Fracture
14668043.44,4521799.881,-6596.159137,Fracture
14666776.29,4521800.447,-6556.435771,Fracture
14666982.19,4521794.297,-6554.558032,Fracture
14666281.91,4521819.35,-6578.651385,Fracture
14667250.48,4521840.27,-6551.449618,Fracture
14667422.69,4521840.564,-6562.560344,Fracture
14670030.34,4521825.944,-6559.984378,Fracture
14667252.28,4521853.301,-6544.413997,Fracture
14666354.44,4521846.531,-6574.538249,Fracture
14668225.88,4521863.817,-6566.557826,Fracture
14669349.03,4521869.698,-6576.554591,Fracture
14666921.21,4521867.719,-6531.781871,Fracture
14666558.38,4521876.041,-6591.997805,Fracture
14666927.51,4521878.039,-6534.611827,Fracture
14667369.39,4521896.054,-6568.801364,Fracture
14670018.2,4521886.805,-6550.347209,Fracture
14668943.58,4521913.114,-6557.408541,Fracture
14668292.99,4521921.991,-6594.293094,Fracture
14666786.65,4521923.779,-6552.792193,Fracture
14666910.61,4521920.794,-6535.034785,Fracture
14669525.07,4521933.581,-6586.682101,Fracture
14667315.79,4521954.585,-6541.228724,Fracture
14669598.28,4521936.178,-6555.899882,Fracture
14666688.22,4521962.092,-6555.526019,Fracture
14667663.35,4521996.799,-6583.133838,Fracture
14666277.27,4521992.335,-6603.823901,Fracture
14667337.99,4522015.843,-6539.484141,Fracture
14667352.24,4522009.351,-6563.806392,Fracture
14667464.95,4522008.32,-6576.446368,Fracture
14667056.64,4521994.447,-6530.885806,Fracture
14666816.79,4522011.428,-6551.282695,Fracture
14667560.09,4522027.476,-6556.347491,Fracture
14669177.34,4522022.365,-6570.874057,Fracture
14669228.87,4522021.281,-6582.242701,Fracture
14666806.45,4522016.837,-6554.889338,Fracture
14668994.58,4522035.009,-6585.515963,Fracture
14666357.32,4522047.079,-6573.709407,Fracture
14668401.23,4522058.016,-6570.31325,Fracture
14666168.56,4522060.236,-6598.399539,Fracture
14666457.69,4522062.787,-6579.330409,Fracture
14670099.43,4522083.83,-6573.402858,Fracture
14667111.91,4522071.988,-6559.59347,Fracture
14667382.16,4522097.992,-6571.436023,Fracture
14667409.43,4522105.745,-6551.526248,Fracture
14667927.84,4522110.039,-6593.180926,Fracture
14666600.47,4522110.174,-6592.325763,Fracture
14668156.38,4522128.189,-6578.158877,Fracture
14667430.72,4522140.144,-6558.177172,Fracture
14667579.4,4522138.727,-6553.693942,Fracture
14666851.9,4522125.981,-6541.807124,Fracture
14666916.99,4522133.087,-6541.326609,Fracture
